SHCODE56,COUNTRY,YEAR,GDP,OPEN
86,BANGLADESH,1989,1375.00,0.00
86,BANGLADESH,1990,1390.00,0.00
86,BANGLADESH,1991,1474.00,0.00
86,BANGLADESH,1992,1510.00,0.00
87,BHUTAN,1950,,
87,BHUTAN,1951,,
87,BHUTAN,1952,,
87,BHUTAN,1953,,
87,BHUTAN,1954,,
87,BHUTAN,1955,,
87,BHUTAN,1956,,
87,BHUTAN,1957,,
87,BHUTAN,1958,,
87,BHUTAN,1959,,
87,BHUTAN,1960,,
87,BHUTAN,1961,,
87,BHUTAN,1962,,
87,BHUTAN,1963
87,BHUTAN,1964
87,BHUTAN,1965
87,BHUTAN,1966
87,BHUTAN,1967
87,BHUTAN,1968
87,BHUTAN,1969
87,BHUTAN,1970
87,BHUTAN,1971
87,BHUTAN,1972
87,BHUTAN,1973
87,BHUTAN,1974
87,BHUTAN,1975
87,BHUTAN,1976
87,BHUTAN,1977
87,BHUTAN,1978
87,BHUTAN,1979,,
87,BHUTAN,1980,,
87,BHUTAN,1981,,
87,BHUTAN,1982,,
87,BHUTAN,1983,,
87,BHUTAN,1984,,
87,BHUTAN,1985,672.00,
87,BHUTAN,1986,,
87,BHUTAN,1987,,
87,BHUTAN,1988,,
87,BHUTAN,1989,,
87,BHUTAN,1990,,
87,BHUTAN,1991,,
87,BHUTAN,1992,,
88,CHINA,1950,,0.00
88,CHINA,1951,,0.00
88,CHINA,1952,,0.00
88,CHINA,1953,,0.00
88,CHINA,1954,,0.00
88,CHINA,1955,,0.00
88,CHINA,1956,,0.00
88,CHINA,1957,,0.00
88,CHINA,1958,,0.00
88,CHINA,1959,,0.00
88,CHINA,1960,567.00,0.00
88,CHINA,1961,477.00,0.00
88,CHINA,1962,445.00,0.00
88,CHINA,1963,470.00,0.00
88,CHINA,1964,519.00,0.00
88,CHINA,1965,577.00,0.00
88,CHINA,1966,641.00,0.00
88,CHINA,1967,596.00,0.00
88,CHINA,1968,547.00,0.00
88,CHINA,1969,617.00,0.00
88,CHINA,1970,696.00,0.00
88,CHINA,1971,709.00,0.00
88,CHINA,1972,712.00,0.00
88,CHINA,1973,740.00,0.00
88,CHINA,1974,737.00,0.00
88,CHINA,1975,766.00,0.00
88,CHINA,1976,725.00,0.00
88,CHINA,1977,762.00,0.00
88,CHINA,1978,823.00,0.00
88,CHINA,1979,879.00,0.00
88,CHINA,1980,972.00,0.00
88,CHINA,1981,966.00,0.00
88,CHINA,1982,963.00,0.00
88,CHINA,1983,1029.00,0.00
88,CHINA,1984,1136.00,0.00
88,CHINA,1985,1262.00,0.00
88,CHINA,1986,1239.00,0.00
88,CHINA,1987,1261.00,0.00
88,CHINA,1988,1326.00,0.00
88,CHINA,1989,1352.00,0.00
88,CHINA,1990,1324.00,0.00
88,CHINA,1991,1378.00,0.00
88,CHINA,1992,1493.00,0.00
89,HONG KONG,1950,,1.00
89,HONG KONG,1951,,1.00
89,HONG KONG,1952,,1.00
89,HONG KONG,1953,,1.00
89,HONG KONG,1954,,1.00
89,HONG KONG,1955,,1.00
89,HONG KONG,1956,,1.00
89,HONG KONG,1957,,1.00
89,HONG KONG,1958,,1.00
89,HONG KONG,1959,,1.00
89,HONG KONG,1960,2247.00,1.00
89,HONG KONG,1961,2353.00,1.00
89,HONG KONG,1962,2565.00,1.00
89,HONG KONG,1963,2935.00,1.00
89,HONG KONG,1964,3122.00,1.00
89,HONG KONG,1965,3492.00,1.00
89,HONG KONG,1966,3715.00,1.00
89,HONG KONG,1967,3760.00,1.00
89,HONG KONG,1968,3884.00,1.00
89,HONG KONG,1969,4296.00,1.00
89,HONG KONG,1970,4502.00,1.00
89,HONG KONG,1971,4844.00,1.00
89,HONG KONG,1972,5207.00,1.00
89,HONG KONG,1973,5758.00,1.00
89,HONG KONG,1974,5675.00,1.00
89,HONG KONG,1975,5629.00,1.00
89,HONG KONG,1976,6312.00,1.00
89,HONG KONG,1977,7059.00,1.00
89,HONG KONG,1978,7737.00,1.00
89,HONG KONG,1979,7941.00,1.00
89,HONG KONG,1980,8719.00,1.00
89,HONG KONG,1981,9341.00,1.00
89,HONG KONG,1982,9493.00,1.00
89,HONG KONG,1983,9956.00,1.00
89,HONG KONG,1984,10609.00,1.00
89,HONG KONG,1985,10599.00,1.00
89,HONG KONG,1986,11520.00,1.00
89,HONG KONG,1987,12961.00,1.00
89,HONG KONG,1988,13969.00,1.00
89,HONG KONG,1989,14260.00,1.00
89,HONG KONG,1990,14849.00,1.00
89,HONG KONG,1991,15601.00,1.00
89,HONG KONG,1992,16471.00,1.00
90,INDIA,1950,590.00,0.00
90,INDIA,1951,608.00,0.00
90,INDIA,1952,617.00,0.00
90,INDIA,1953,641.00,0.00
90,INDIA,1954,666.00,0.00
90,INDIA,1955,672.00,0.00
90,INDIA,1956,689.00,0.00
90,INDIA,1957,689.00,0.00
90,INDIA,1958,718.00,0.00
90,INDIA,1959,717.00,0.00
90,INDIA,1960,766.00,0.00
90,INDIA,1961,751.00,0.00
90,INDIA,1962,760.00,0.00
90,INDIA,1963,815.00,0.00
90,INDIA,1964,847.00,0.00
90,INDIA,1965,751.00,0.00
90,INDIA,1966,653.00,0.00
90,INDIA,1967,698.00,0.00
90,INDIA,1968,725.00,0.00
90,INDIA,1969,759.00,0.00
90,INDIA,1970,802.00,0.00
90,INDIA,1971,808.00,0.00
90,INDIA,1972,786.00,0.00
90,INDIA,1973,786.00,0.00
90,INDIA,1974,765.00,0.00
90,INDIA,1975,815.00,0.00
90,INDIA,1976,812.00,0.00
90,INDIA,1977,857.00,0.00
90,INDIA,1978,882.00,0.00
90,INDIA,1979,837.00,0.00
90,INDIA,1980,882.00,0.00
90,INDIA,1981,908.00,0.00
90,INDIA,1982,936.00,0.00
90,INDIA,1983,986.00,0.00
90,INDIA,1984,1008.00,0.00
90,INDIA,1985,1050.00,0.00
90,INDIA,1986,1092.00,0.00
90,INDIA,1987,1123.00,0.00
90,INDIA,1988,1204.00,0.00
90,INDIA,1989,1235.00,0.00
90,INDIA,1990,1264.00,0.00
90,INDIA,1991,1251.00,0.00
90,INDIA,1992,1282.00,0.00
91,INDONESIA,1950,,0.00
91,INDONESIA,1951,,0.00
91,INDONESIA,1952,,0.00
91,INDONESIA,1953,,0.00
91,INDONESIA,1954,,0.00
91,INDONESIA,1955,,0.00
91,INDONESIA,1956,,0.00
91,INDONESIA,1957,,0.00
91,INDONESIA,1958,,0.00
91,INDONESIA,1959,,0.00
91,INDONESIA,1960,638.00,0.00
91,INDONESIA,1961,666.00,0.00
91,INDONESIA,1962,653.00,0.00
91,INDONESIA,1963,611.00,0.00
91,INDONESIA,1964,622.00,0.00
91,INDONESIA,1965,608.00,0.00
91,INDONESIA,1966,612.00,0.00
91,INDONESIA,1967,618.00,0.00
91,INDONESIA,1968,644.00,0.00
91,INDONESIA,1969,682.00,0.00
91,INDONESIA,1970,715.00,0.00
91,INDONESIA,1971,737.00,1.00
91,INDONESIA,1972,763.00,1.00
91,INDONESIA,1973,831.00,1.00
91,INDONESIA,1974,892.00,1.00
91,INDONESIA,1975,953.00,1.00
91,INDONESIA,1976,978.00,1.00
91,INDONESIA,1977,1033.00,1.00
91,INDONESIA,1978,1124.00,1.00
91,INDONESIA,1979,1192.00,1.00
91,INDONESIA,1980,1281.00,1.00
91,INDONESIA,1981,1480.00,1.00
91,INDONESIA,1982,1487.00,1.00
91,INDONESIA,1983,1570.00,1.00
91,INDONESIA,1984,1610.00,1.00
91,INDONESIA,1985,1651.00,1.00
91,INDONESIA,1986,1687.00,1.00
91,INDONESIA,1987,1703.00,1.00
91,INDONESIA,1988,1729.00,1.00
91,INDONESIA,1989,1826.00,1.00
91,INDONESIA,1990,1974.00,1.00
91,INDONESIA,1991,2044.00,1.00
91,INDONESIA,1992,2102.00,1.00
92,IRAN,1950,,0.00
92,IRAN,1951,,0.00
92,IRAN,1952,,0.00
92,IRAN,1953,,0.00
92,IRAN,1954,,0.00
92,IRAN,1955,2153.00,0.00
92,IRAN,1956,2220.00,0.00
92,IRAN,1957,2354.00,0.00
92,IRAN,1958,2552.00,0.00
92,IRAN,1959,2626.00,0.00
92,IRAN,1960,2946.00,0.00
92,IRAN,1961,2836.00,0.00
92,IRAN,1962,2939.00,0.00
92,IRAN,1963,2923.00,0.00
92,IRAN,1964,3081.00,0.00
92,IRAN,1965,3364.00,0.00
92,IRAN,1966,3522.00,0.00
92,IRAN,1967,3714.00,0.00
92,IRAN,1968,4061.00,0.00
92,IRAN,1969,4284.00,0.00
92,IRAN,1970,4796.00,0.00
92,IRAN,1971,4768.00,0.00
92,IRAN,1972,5180.00,0.00
92,IRAN,1973,5780.00,0.00
92,IRAN,1974,5952.00,0.00
92,IRAN,1975,5832.00,0.00
92,IRAN,1976,6496.00,0.00
92,IRAN,1977,6076.00,0.00
92,IRAN,1978,5178.00,0.00
92,IRAN,1979,4552.00,0.00
92,IRAN,1980,3434.00,0.00
92,IRAN,1981,3266.00,0.00
92,IRAN,1982,3886.00,0.00
92,IRAN,1983,4136.00,0.00
92,IRAN,1984,4027.00,0.00
92,IRAN,1985,4043.00,0.00
92,IRAN,1986,3590.00,0.00
92,IRAN,1987,3444.00,0.00
92,IRAN,1988,3216.00,0.00
92,IRAN,1989,3209.00,0.00
92,IRAN,1990,3392.00,0.00
92,IRAN,1991,3553.00,0.00
92,IRAN,1992,3685.00,0.00
93,IRAQ,1950,,0.00
93,IRAQ,1951,,0.00
93,IRAQ,1952,,0.00
93,IRAQ,1953,2626.00,0.00
93,IRAQ,1954,3052.00,0.00
93,IRAQ,1955,2822.00,0.00
93,IRAQ,1956,2848.00,0.00
93,IRAQ,1957,2775.00,0.00
93,IRAQ,1958,2964.00,0.00
93,IRAQ,1959,2941.00,0.00
93,IRAQ,1960,3427.00,0.00
93,IRAQ,1961,3643.00,0.00
93,IRAQ,1962,3711.00,0.00
93,IRAQ,1963,3527.00,0.00
93,IRAQ,1964,4021.00,0.00
93,IRAQ,1965,4412.00,0.00
93,IRAQ,1966,4449.00,0.00
93,IRAQ,1967,3917.00,0.00
93,IRAQ,1968,4503.00,0.00
93,IRAQ,1969,4483.00,0.00
93,IRAQ,1970,4409.00,0.00
93,IRAQ,1971,4641.00,0.00
93,IRAQ,1972,4349.00,0.00
93,IRAQ,1973,4645.00,0.00
93,IRAQ,1974,4999.00,0.00
93,IRAQ,1975,5463.00,0.00
93,IRAQ,1976,6054.00,0.00
93,IRAQ,1977,6518.00,0.00
93,IRAQ,1978,6456.00,0.00
93,IRAQ,1979,8577.00,0.00
93,IRAQ,1980,7242.00,0.00
93,IRAQ,1981,4774.00,0.00
93,IRAQ,1982,4164.00,0.00
93,IRAQ,1983,5189.00,0.00
93,IRAQ,1984,4927.00,0.00
93,IRAQ,1985,4249.00,0.00
93,IRAQ,1986,3786.00,0.00
93,IRAQ,1987,3205.00,0.00
93,IRAQ,1988,,0.00
93,IRAQ,1989,,0.00
93,IRAQ,1990,,0.00
93,IRAQ,1991,,0.00
93,IRAQ,1992,,0.00
94,ISRAEL,1950,,0.00
94,ISRAEL,1951,,0.00
94,ISRAEL,1952,,0.00
94,ISRAEL,1953,2362.00,0.00
94,ISRAEL,1954,2607.00,0.00
94,ISRAEL,1955,2810.00,0.00
94,ISRAEL,1956,2948.00,0.00
94,ISRAEL,1957,3046.00,0.00
94,ISRAEL,1958,3145.00,0.00
94,ISRAEL,1959,3376.00,0.00
94,ISRAEL,1960,3477.00,0.00
94,ISRAEL,1961,3781.00,0.00
94,ISRAEL,1962,3975.00,0.00
94,ISRAEL,1963,4185.00,0.00
94,ISRAEL,1964,4445.00,0.00
94,ISRAEL,1965,4644.00,0.00
94,ISRAEL,1966,4528.00,0.00
94,ISRAEL,1967,4494.00,0.00
94,ISRAEL,1968,5121.00,0.00
94,ISRAEL,1969,5701.00,0.00
94,ISRAEL,1970,6004.00,0.00
94,ISRAEL,1971,6457.00,0.00
94,ISRAEL,1972,7126.00,0.00
94,ISRAEL,1973,7156.00,0.00
94,ISRAEL,1974,7399.00,0.00
94,ISRAEL,1975,7494.00,0.00
94,ISRAEL,1976,7355.00,0.00
94,ISRAEL,1977,7129.00,0.00
94,ISRAEL,1978,7323.00,0.00
94,ISRAEL,1979,7557.00,0.00
94,ISRAEL,1980,7895.00,0.00
94,ISRAEL,1981,8131.00,0.00
94,ISRAEL,1982,8127.00,0.00
94,ISRAEL,1983,8259.00,0.00
94,ISRAEL,1984,8198.00,0.00
94,ISRAEL,1985,8310.00,0.00
94,ISRAEL,1986,8559.00,1.00
94,ISRAEL,1987,9039.00,1.00
94,ISRAEL,1988,9070.00,1.00
94,ISRAEL,1989,8960.00,1.00
94,ISRAEL,1990,9298.00,1.00
94,ISRAEL,1991,9524.00,1.00
94,ISRAEL,1992,9843.00,1.00
95,JAPAN,1950,1430.00,0.00
95,JAPAN,1951,1610.00,0.00
95,JAPAN,1952,1741.00,0.00
95,JAPAN,1953,1832.00,0.00
95,JAPAN,1954,1913.00,0.00
95,JAPAN,1955,2053.00,0.00
95,JAPAN,1956,2188.00,0.00
95,JAPAN,1957,2330.00,0.00
95,JAPAN,1958,2436.00,0.00
95,JAPAN,1959,2629.00,0.00
95,JAPAN,1960,2954.00,0.00
95,JAPAN,1961,3351.00,0.00
95,JAPAN,1962,3554.00,1.00
95,JAPAN,1963,3886.00,1.00
95,JAPAN,1964,4343.00,1.00
95,JAPAN,1965,4491.00,1.00
95,JAPAN,1966,4924.00,1.00
95,JAPAN,1967,5417.00,1.00
95,JAPAN,1968,6076.00,1.00
95,JAPAN,1969,6673.00,1.00
95,JAPAN,1970,7307.00,1.00
95,JAPAN,1971,7510.00,1.00
95,JAPAN,1972,8019.00,1.00
95,JAPAN,1973,8539.00,1.00
95,JAPAN,1974,8295.00,1.00
95,JAPAN,1975,8381.00,1.00
95,JAPAN,1976,8678.00,1.00
95,JAPAN,1977,8996.00,1.00
95,JAPAN,1978,9340.00,1.00
95,JAPAN,1979,9756.00,1.00
95,JAPAN,1980,10072.00,1.00
95,JAPAN,1981,10380.00,1.00
95,JAPAN,1982,10635.00,1.00
95,JAPAN,1983,10841.00,1.00
95,JAPAN,1984,11240.00,1.00
95,JAPAN,1985,11771.00,1.00
95,JAPAN,1986,11996.00,1.00
95,JAPAN,1987,12430.00,1.00
95,JAPAN,1988,13156.00,1.00
95,JAPAN,1989,13706.00,1.00
95,JAPAN,1990,14331.00,1.00
95,JAPAN,1991,14936.00,1.00
95,JAPAN,1992,15105.00,1.00
96,JORDAN,1950,,1.00
96,JORDAN,1951,,1.00
96,JORDAN,1952,,1.00
96,JORDAN,1953,,1.00
96,JORDAN,1954,762.00,1.00
96,JORDAN,1955,650.00,1.00
96,JORDAN,1956,857.00,1.00
96,JORDAN,1957,854.00,1.00
96,JORDAN,1958,933.00,1.00
96,JORDAN,1959,1137.00,1.00
96,JORDAN,1960,1162.00,1.00
96,JORDAN,1961,1309.00,1.00
96,JORDAN,1962,1306.00,1.00
96,JORDAN,1963,1377.00,1.00
96,JORDAN,1964,1488.00,1.00
96,JORDAN,1965,1604.00,1.00
96,JORDAN,1966,1644.00,1.00
96,JORDAN,1967,1723.00,1.00
96,JORDAN,1968,1655.00,1.00
96,JORDAN,1969,1678.00,1.00
96,JORDAN,1970,1422.00,1.00
96,JORDAN,1971,2064.00,1.00
96,JORDAN,1972,2173.00,1.00
96,JORDAN,1973,2054.00,1.00
96,JORDAN,1974,1974.00,1.00
96,JORDAN,1975,2093.00,1.00
96,JORDAN,1976,2514.00,1.00
96,JORDAN,1977,2726.00,1.00
96,JORDAN,1978,3109.00,1.00
96,JORDAN,1979,3219.00,1.00
96,JORDAN,1980,3384.00,1.00
96,JORDAN,1981,3728.00,1.00
96,JORDAN,1982,3936.00,1.00
96,JORDAN,1983,3595.00,1.00
96,JORDAN,1984,3543.00,1.00
96,JORDAN,1985,3561.00,1.00
96,JORDAN,1986,3789.00,1.00
96,JORDAN,1987,3649.00,1.00
96,JORDAN,1988,3512.00,1.00
96,JORDAN,1989,2993.00,1.00
96,JORDAN,1990,2919.00,1.00
96,JORDAN,1991,,1.00
96,JORDAN,1992,,1.00
97,"KOREA, REP.",1950,,0.00
97,"KOREA, REP.",1951,,0.00
97,"KOREA, REP.",1952,,0.00
97,"KOREA, REP.",1953,796.00,0.00
97,"KOREA, REP.",1954,817.00,0.00
97,"KOREA, REP.",1955,879.00,0.00
97,"KOREA, REP.",1956,882.00,0.00
97,"KOREA, REP.",1957,927.00,0.00
97,"KOREA, REP.",1958,926.00,0.00
97,"KOREA, REP.",1959,920.00,0.00
97,"KOREA, REP.",1960,904.00,0.00
97,"KOREA, REP.",1961,918.00,0.00
97,"KOREA, REP.",1962,928.00,0.00
97,"KOREA, REP.",1963,989.00,0.00
97,"KOREA, REP.",1964,1024.00,0.00
97,"KOREA, REP.",1965,1058.00,0.00
97,"KOREA, REP.",1966,1163.00,0.00
97,"KOREA, REP.",1967,1214.00,0.00
97,"KOREA, REP.",1968,1338.00,0.00
97,"KOREA, REP.",1969,1457.00,1.00
97,"KOREA, REP.",1970,1680.00,1.00
97,"KOREA, REP.",1971,1815.00,1.00
97,"KOREA, REP.",1972,1845.00,1.00
97,"KOREA, REP.",1973,2066.00,1.00
97,"KOREA, REP.",1974,2236.00,1.00
97,"KOREA, REP.",1975,2323.00,1.00
97,"KOREA, REP.",1976,2558.00,1.00
97,"KOREA, REP.",1977,2780.00,1.00
97,"KOREA, REP.",1978,3083.00,1.00
97,"KOREA, REP.",1979,3321.00,1.00
97,"KOREA, REP.",1980,3093.00,1.00
97,"KOREA, REP.",1981,3212.00,1.00
97,"KOREA, REP.",1982,3395.00,1.00
97,"KOREA, REP.",1983,3712.00,1.00
97,"KOREA, REP.",1984,4005.00,1.00
97,"KOREA, REP.",1985,4217.00,1.00
97,"KOREA, REP.",1986,4622.00,1.00
97,"KOREA, REP.",1987,5080.00,1.00
97,"KOREA, REP.",1988,5607.00,1.00
97,"KOREA, REP.",1989,6093.00,1.00
97,"KOREA, REP.",1990,6673.00,1.00
97,"KOREA, REP.",1991,7251.00,1.00
97,"KOREA, REP.",1992,,1.00
98,KUWAIT,1950,,
98,KUWAIT,1951,,
98,KUWAIT,1952,,
98,KUWAIT,1953,,
98,KUWAIT,1954
98,KUWAIT,1955
98,KUWAIT,1956
98,KUWAIT,1957
98,KUWAIT,1958
98,KUWAIT,1959
98,KUWAIT,1960
98,KUWAIT,1961
98,KUWAIT,1962
98,KUWAIT,1963
98,KUWAIT,1964
98,KUWAIT,1965
98,KUWAIT,1966
98,KUWAIT,1967
98,KUWAIT,1968
98,KUWAIT,1969
98,KUWAIT,1970,
98,KUWAIT,1971,
98,KUWAIT,1972,
98,KUWAIT,1973,
98,KUWAIT,1974,
98,KUWAIT,1975,
98,KUWAIT,1976,
98,KUWAIT,1977,
98,KUWAIT,1978,
98,KUWAIT,1979,
98,KUWAIT,1980,20018.00
98,KUWAIT,1981,16348.00
98,KUWAIT,1982,14790.00
98,KUWAIT,1983,13429.00
98,KUWAIT,1984,13567.00
98,KUWAIT,1985,13114.00
98,KUWAIT,1986,12985.00
98,KUWAIT,1987,13058.00
98,KUWAIT,1988,11233.00
98,KUWAIT,1989,9733.00
98,KUWAIT,1990,
98,KUWAIT,1991,
98,KUWAIT,1992,
99,LAOS,1950,
99,LAOS,1951,
99,LAOS,1952,
99,LAOS,1953,
99,LAOS,1954,
99,LAOS,1955,
99,LAOS,1956,
99,LAOS,1957,
99,LAOS,1958,
99,LAOS,1959
99,LAOS,1960
99,LAOS,1961
99,LAOS,1962
99,LAOS,1963
99,LAOS,1964
99,LAOS,1965
99,LAOS,1966
99,LAOS,1967
99,LAOS,1968
99,LAOS,1969
99,LAOS,1970
99,LAOS,1971
99,LAOS,1972
99,LAOS,1973
99,LAOS,1974
99,LAOS,1975,
99,LAOS,1976,
99,LAOS,1977,
99,LAOS,1978,
99,LAOS,1979,
99,LAOS,1980,
99,LAOS,1981,
99,LAOS,1982,
99,LAOS,1983,
99,LAOS,1984,1275.00
99,LAOS,1985,1340.00
99,LAOS,1986,1354.00
99,LAOS,1987,1291.00
99,LAOS,1988,1235.00
99,LAOS,1989,1364.00
99,LAOS,1990,1385.00
99,LAOS,1991,1385.00,
99,LAOS,1992,,
100,MALAYSIA,1950,,
100,MALAYSIA,1951,,
100,MALAYSIA,1952,,
100,MALAYSIA,1953,,
100,MALAYSIA,1954,,
100,MALAYSIA,1955,1281.00,
100,MALAYSIA,1956,1317.00,
100,MALAYSIA,1957,1291.00,
100,MALAYSIA,1958,1240.00,
100,MALAYSIA,1959,1330.00,
100,MALAYSIA,1960,1420.00,
100,MALAYSIA,1961,1478.00,
100,MALAYSIA,1962,1538.00,
100,MALAYSIA,1963,1577.00,1.00
100,MALAYSIA,1964,1606.00,1.00
100,MALAYSIA,1965,1671.00,1.00
100,MALAYSIA,1966,1731.00,1.00
100,MALAYSIA,1967,1739.00,1.00
100,MALAYSIA,1968,1787.00,1.00
100,MALAYSIA,1969,1813.00,1.00
100,MALAYSIA,1970,2154.00,1.00
100,MALAYSIA,1971,2218.00,1.00
100,MALAYSIA,1972,2346.00,1.00
100,MALAYSIA,1973,2555.00,1.00
100,MALAYSIA,1974,2791.00,1.00
100,MALAYSIA,1975,2663.00,1.00
100,MALAYSIA,1976,2849.00,1.00
100,MALAYSIA,1977,3073.00,1.00
100,MALAYSIA,1978,3239.00,1.00
100,MALAYSIA,1979,3470.00,1.00
100,MALAYSIA,1980,3799.00,1.00
100,MALAYSIA,1981,4011.00,1.00
100,MALAYSIA,1982,4171.00,1.00
100,MALAYSIA,1983,4287.00,1.00
100,MALAYSIA,1984,4420.00,1.00
100,MALAYSIA,1985,4146.00,1.00
100,MALAYSIA,1986,3869.00,1.00
100,MALAYSIA,1987,3891.00,1.00
100,MALAYSIA,1988,4265.00,1.00
100,MALAYSIA,1989,4674.00,1.00
100,MALAYSIA,1990,5124.00,1.00
100,MALAYSIA,1991,5616.00,1.00
100,MALAYSIA,1992,5746.00,1.00
101,MONGOLIA,1950,,
101,MONGOLIA,1951,,
101,MONGOLIA,1952,,
101,MONGOLIA,1953
101,MONGOLIA,1954
101,MONGOLIA,1955
101,MONGOLIA,1956
101,MONGOLIA,1957
101,MONGOLIA,1958
101,MONGOLIA,1959
101,MONGOLIA,1960
101,MONGOLIA,1961
101,MONGOLIA,1962
101,MONGOLIA,1963
101,MONGOLIA,1964
101,MONGOLIA,1965
101,MONGOLIA,1966
101,MONGOLIA,1967
101,MONGOLIA,1968
101,MONGOLIA,1969,
101,MONGOLIA,1970,
101,MONGOLIA,1971,
101,MONGOLIA,1972,
101,MONGOLIA,1973,
101,MONGOLIA,1974,
101,MONGOLIA,1975,
101,MONGOLIA,1976,
101,MONGOLIA,1977,
101,MONGOLIA,1978,
101,MONGOLIA,1979,
101,MONGOLIA,1980,
101,MONGOLIA,1981,
101,MONGOLIA,1982,
101,MONGOLIA,1983,
101,MONGOLIA,1984,1758.00
101,MONGOLIA,1985,1858.00,
101,MONGOLIA,1986,1906.00,
101,MONGOLIA,1987,1855.00,
101,MONGOLIA,1988,1886.00,
101,MONGOLIA,1989,2008.00,
101,MONGOLIA,1990,1842.00,
101,MONGOLIA,1991,,
101,MONGOLIA,1992,,
102,MYANMAR,1950,228.00,0.00
102,MYANMAR,1951,234.00,0.00
102,MYANMAR,1952,254.00,0.00
102,MYANMAR,1953,257.00,0.00
102,MYANMAR,1954,252.00,0.00
102,MYANMAR,1955,255.00,0.00
102,MYANMAR,1956,241.00,0.00
102,MYANMAR,1957,270.00,0.00
102,MYANMAR,1958,260.00,0.00
102,MYANMAR,1959,294.00,0.00
102,MYANMAR,1960,316.00,0.00
102,MYANMAR,1961,313.00,0.00
102,MYANMAR,1962,373.00,0.00
102,MYANMAR,1963,418.00,0.00
102,MYANMAR,1964,383.00,0.00
102,MYANMAR,1965,415.00,0.00
102,MYANMAR,1966,403.00,0.00
102,MYANMAR,1967,379.00,0.00
102,MYANMAR,1968,397.00,0.00
102,MYANMAR,1969,405.00,0.00
102,MYANMAR,1970,418.00,0.00
102,MYANMAR,1971,418.00,0.00
102,MYANMAR,1972,419.00,0.00
102,MYANMAR,1973,411.00,0.00
102,MYANMAR,1974,405.00,0.00
102,MYANMAR,1975,416.00,0.00
102,MYANMAR,1976,432.00,0.00
102,MYANMAR,1977,447.00,0.00
102,MYANMAR,1978,467.00,0.00
102,MYANMAR,1979,483.00,0.00
102,MYANMAR,1980,505.00,0.00
102,MYANMAR,1981,527.00,0.00
102,MYANMAR,1982,550.00,0.00
102,MYANMAR,1983,561.00,0.00
102,MYANMAR,1984,586.00,0.00
102,MYANMAR,1985,599.00,0.00
102,MYANMAR,1986,574.00,0.00
102,MYANMAR,1987,543.00,0.00
102,MYANMAR,1988,461.00,0.00
102,MYANMAR,1989,611.00,0.00
102,MYANMAR,1990,,0.00
102,MYANMAR,1991,,0.00
102,MYANMAR,1992,,0.00
103,NEPAL,1950,,0.00
103,NEPAL,1951,,0.00
103,NEPAL,1952,,0.00
103,NEPAL,1953,,0.00
103,NEPAL,1954,,0.00
103,NEPAL,1955,,0.00
103,NEPAL,1956,,0.00
103,NEPAL,1957,,0.00
103,NEPAL,1958,,0.00
103,NEPAL,1959,,0.00
103,NEPAL,1960,628.00,0.00
103,NEPAL,1961,611.00,0.00
103,NEPAL,1962,622.00,0.00
103,NEPAL,1963,621.00,0.00
103,NEPAL,1964,667.00,0.00
103,NEPAL,1965,650.00,0.00
103,NEPAL,1966,664.00,0.00
103,NEPAL,1967,630.00,0.00
103,NEPAL,1968,622.00,0.00
103,NEPAL,1969,654.00,0.00
103,NEPAL,1970,670.00,0.00
103,NEPAL,1971,686.00,0.00
103,NEPAL,1972,686.00,0.00
103,NEPAL,1973,662.00,0.00
103,NEPAL,1974,688.00,0.00
103,NEPAL,1975,672.00,0.00
103,NEPAL,1976,689.00,0.00
103,NEPAL,1977,940.00,0.00
103,NEPAL,1978,973.00,0.00
103,NEPAL,1979,1043.00,0.00
103,NEPAL,1980,892.00,0.00
103,NEPAL,1981,911.00,0.00
103,NEPAL,1982,917.00,0.00
103,NEPAL,1983,924.00,0.00
103,NEPAL,1984,930.00,0.00
103,NEPAL,1985,936.00,0.00
103,NEPAL,1986,959.00,0.00
103,NEPAL,1987,,0.00
103,NEPAL,1988,,0.00
103,NEPAL,1989,,0.00
103,NEPAL,1990,,0.00
103,NEPAL,1991,,0.00
103,NEPAL,1992,,1.00
104,OMAN,1950,,
104,OMAN,1951,,
104,OMAN,1952,
104,OMAN,1953,
104,OMAN,1954,
104,OMAN,1955,
104,OMAN,1956,
104,OMAN,1957,
104,OMAN,1958,
104,OMAN,1959,
104,OMAN,1960,
104,OMAN,1961,
104,OMAN,1962,
104,OMAN,1963,
104,OMAN,1964,
104,OMAN,1965,
104,OMAN,1966,
104,OMAN,1967,1774.00
104,OMAN,1968,5140.00
104,OMAN,1969,6325.00
104,OMAN,1970,6633.00
104,OMAN,1971,5884.00
104,OMAN,1972,6115.00
104,OMAN,1973,5716.00
104,OMAN,1974,5510.00
104,OMAN,1975,7119.00
104,OMAN,1976,7708.00
104,OMAN,1977,6795.00
104,OMAN,1978,6155.00
104,OMAN,1979,5894.00
104,OMAN,1980,6521.00
104,OMAN,1981,6669.00
104,OMAN,1982,6920.00
104,OMAN,1983,7695.00
104,OMAN,1984,8162.00,
104,OMAN,1985,9199.00,
104,OMAN,1986,7734.00,
104,OMAN,1987,7097.00,
104,OMAN,1988,7235.00,
104,OMAN,1989,7564.00,
104,OMAN,1990,,
104,OMAN,1991,,
104,OMAN,1992,,
105,PAKISTAN,1950,602.00,0.00
105,PAKISTAN,1951,614.00,0.00
105,PAKISTAN,1952,583.00,0.00
