countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,pl_gdpo_old,nom_p,nom_pp,pl_gdpe_old,nominal_gdpe,nominal_gdpo,nominal_gdp
COM,Comoros,Comoro Franc,1965,210.18393,272.15607,0.20783317359429754,,,,199.97543,237.16687,495.9744,,185.2073832195912,787.23303,,,245.05576694667758,0.07900019,0.06661173,0,0,0,0,,,0.57900596,0.40211663,0.20180872,0.027714487,-0.210646,1.9191151e-7,0.10612448620431965,0.046549431773900515,0.06583852801107194,0.2086889,0.15487492,0.07342878,0.33503446,0.19837736,0.19837736,0.3982319,7.96366e7,7.945907e7,7.945907e7
COM,Comoros,Comoro Franc,1966,236.1016,301.82196,0.21316504525675967,,,,224.97614,264.3908,540.8833,,205.79647128678258,857.10254,,,245.67326698917805,0.07988414,0.06797522,0,0,0,0,,,0.5527225,0.41653642,0.19673534,0.02985443,-0.1958488,1.18972494e-7,0.10873019420487759,0.047964127826725905,0.06642436313196609,0.21350788,0.16105992,0.075167574,0.33271828,0.20375746,0.20375746,0.39205503,8.820302e7,8.7967656e7,8.7967656e7
COM,Comoros,Comoro Franc,1967,264.30682,336.77423,0.21901579709801394,,,,252.58766,297.25327,579.73016,,228.43951963011457,922.1501,,,245.99575737436788,0.0798913,0.06788674,0,0,0,0,,,0.5148757,0.3642914,0.26945946,0.019283183,-0.16790989,1.927966e-7,0.10966692528296881,0.04871588804093997,0.06514396361431359,0.2196637,0.16743714,0.07603207,0.32249182,0.20972022,0.20972022,0.38094229,9.622132e7,9.586175e7,9.586175e7
COM,Comoros,Comoro Franc,1968,262.04065,323.25693,0.22512649279582816,,,,250.73434,286.0984,606.99774,,229.37016986665853,966.3256,,,247.55944283374185,0.08191475,0.07178944,0,0,0,0,,,0.5346139,0.30981806,0.28144163,0.019648576,-0.14552228,6.747794e-8,0.11008418083794959,0.04922327386986868,0.06439299007540673,0.2225693,0.17048521,0.07633112,0.32738402,0.21816048,0.21816048,0.37547934,9.414557e7,9.366405e7,9.366405e7
COM,Comoros,Comoro Franc,1969,254.31158,318.01065,0.23146287618305875,,,,243.3191,281.76965,631.5097,,224.83040519859628,1005.1571,,,259.95508213854663,0.08187585,0.07070299,0,0,0,0,,,0.55537677,0.30495575,0.27580652,0.025174487,-0.16131353,6.911364e-8,0.10938939433352884,0.04835515667690571,0.06353671928426867,0.2245297,0.17340009,0.075456984,0.30745605,0.22877465,0.22877465,0.35788867,8.708115e7,8.6631784e7,8.6631784e7
COM,Comoros,Comoro Franc,1970,277.64374,365.91116,0.238032,,,,266.95135,323.39395,736.7388,,231.3883125120273,1081.0228,,,276.400794802734,0.073510304,0.060680408,0,0,0,0,,,0.44812137,0.40639856,0.30488473,0.030664,-0.19006872,5.3834807e-8,0.10687475477607662,0.04599095536816674,0.06115319996139898,0.2155555,0.163928,0.06739758,0.2510064,0.24058214,0.24058214,0.3055518,8.1567464e7,8.117395e7,8.117395e7
COM,Comoros,Comoro Franc,1971,289.26294,380.3365,0.24348099999999998,,,,279.0954,338.926,796.7704,,241.29461610700616,1156.8037,,,275.354312550959,0.077761754,0.06403447,0,0,0,0,,,0.44291452,0.40752196,0.3063721,0.029820092,-0.18662874,5.4049533e-8,0.11410748431803705,0.048439963239257734,0.06422011870197775,0.2335836,0.17621337,0.070731126,0.25222588,0.25260025,0.25260025,0.30784512,8.591815e7,8.54859e7,8.54859e7
COM,Comoros,Comoro Franc,1972,295.26468,389.1629,0.249,,,,286.15448,348.65146,863.4193,,246.6266788956963,1230.2706,,,252.0254917951883,0.08936715,0.073347785,0,0,0,0,,,0.4356743,0.40708846,0.31014547,0.029521594,-0.18242991,5.368502e-8,0.13289295676457122,0.05550243282611982,0.07267453812133728,0.26998478,0.20640658,0.08000049,0.2769975,0.2636209,0.2636209,0.3389987,9.700599e7,9.657558e7,9.657558e7
COM,Comoros,Comoro Franc,1973,316.7157,414.6722,0.254997,,,,307.33246,371.96613,941.04364,,264.68468924092224,1308.487,,,222.887294303251,0.111050285,0.09175394,0,0,0,0,,,0.43464017,0.41094422,0.31455445,0.03118708,-0.19132598,5.4817935e-8,0.16659597613015942,0.06870920539224633,0.08961500602575714,0.3216873,0.24624105,0.09712181,0.3284076,0.27883863,0.27883863,0.39826003,1.2239823e8,1.221565e8,1.221565e8
COM,Comoros,Comoro Franc,1974,324.4106,414.41983,0.26203,,,,321.87277,378.2688,1018.7867,,272.72716038685843,1387.2665,,,240.7026279204657,0.11981834,0.10195464,0,0,0,0,,,0.44046664,0.43319878,0.32234257,0.03438354,-0.23039159,5.3107836e-8,0.18268714900556374,0.07273670034204811,0.09718433383211701,0.32120562,0.22740951,0.104318306,0.33454674,0.3054797,0.3054797,0.3922301,1.26248184e8,1.2654859e8,1.2654859e8
COM,Comoros,Comoro Franc,1975,343.79254,442.54782,0.270467,,,,347.30435,408.76974,1118.4353,,290.6622806826358,1471.1053,,,214.3110842661631,0.17240089,0.14647752,0,0,0,0,,,0.431953,0.43863407,0.3226675,0.03309079,-0.22634546,5.353803e-8,0.26778214008777934,0.10263596675443995,0.13955300361139464,0.47953138,0.33183223,0.14657384,0.43914804,0.3337668,0.3337668,0.516531,1.7939346e8,1.7951043e8,1.7951043e8
COM,Comoros,Comoro Franc,1976,345.30914,443.65338,0.280464,,,,346.31195,408.6344,1176.5564,,291.50885659083923,1552.8779,,,238.948469414465,0.17045173,0.14445543,0,0,0,0,,,0.4319948,0.43274823,0.3237449,0.034385417,-0.2228734,5.7568244e-8,0.26369567157175045,0.1024110324807462,0.13697962437232988,0.4678647,0.3329787,0.14495993,0.40964282,0.35279173,0.35279173,0.48315117,1.6732102e8,1.6739414e8,1.6739414e8
COM,Comoros,Comoro Franc,1977,360.5077,467.68335,0.29181599999999996,,,,359.61096,427.2267,1270.8624,,303.0946575570872,1639.4805,,,245.6776046911972,0.18158798,0.15284865,0,0,0,0,,,0.43059933,0.43365246,0.322496,0.031432487,-0.21818033,4.812068e-8,0.28024332877095753,0.11032869120064039,0.14568315361829093,0.51192385,0.36090115,0.15062416,0.40761518,0.37612498,0.37612498,0.48278627,1.7361525e8,1.741441e8,1.741441e8
COM,Comoros,Comoro Franc,1978,369.86877,478.10983,0.304071,,,,370.2348,439.86536,1391.4971,,312.3114114241593,1724.9574,,,225.6539480393192,0.22872719,0.19251975,0,0,0,0,,,0.42803222,0.4239673,0.3272651,0.032887504,-0.21215221,5.4633936e-8,0.35574976570160255,0.13724119479747324,0.18111233003277938,0.6342742,0.46226177,0.1810121,0.4797232,0.40297973,0.40297973,0.5675898,2.1014152e8,2.110136e8,2.110136e8
COM,Comoros,Comoro Franc,1979,405.05157,515.7159,0.316582,,,,404.7817,476.46378,1518.3699,,342.1805211560213,1825.0593,,,212.719841671533,0.2796466,0.2375749,0,0,0,0,,,0.4319291,0.42573538,0.32845744,0.03780195,-0.22392397,7.006105e-8,0.43194863484920737,0.17027542127446166,0.22112915579550796,0.7571768,0.54814523,0.21736953,0.54637146,0.43845466,0.43845466,0.6378005,2.5816997e8,2.603262e8,2.603262e8
COM,Comoros,Comoro Franc,1980,438.79446,560.818,0.32886099999999996,0.09401546,,,442.8635,524.20557,1627.1215,,367.44808119131926,1943.8862,,,211.2777650440382,0.27887973,0.2356054,0,0,0,0,,,0.42562,0.46171197,0.32283044,0.023618992,-0.23378138,1.962137e-8,0.43853580184251534,0.16925462527915375,0.22517484779816402,0.86777896,0.52348244,0.21709368,0.4963296,0.48233196,0.48233196,0.57819045,2.5605944e8,2.6017874e8,2.6017874e8
COM,Comoros,Comoro Franc,1981,445.80072,547.6794,0.34077799999999997,0.096851125,,,451.7054,519.1514,1720.7164,,381.6496599330249,2046.3715,,,271.729149913798,0.25297874,0.22011279,0,0,0,0,,,0.44999033,0.40095213,0.34502736,0.04215224,-0.23812212,7.420052e-8,0.38902324472050986,0.14815663616123928,0.19735984195456516,0.6139894,0.4549061,0.18780772,0.42377034,0.5256071,0.5256071,0.4813077,2.1740928e8,2.2000098e8,2.2000098e8
COM,Comoros,Comoro Franc,1982,476.5028,590.7748,0.352416,0.09938459,,,485.86945,564.6386,1827.5438,,406.0127367683424,2177.3901,,,328.6034681087122,0.2204081,0.18966037,0,0,0,0,,,0.43217227,0.4237559,0.33287227,0.047754765,-0.23655535,1.1639669e-7,0.33722761781434885,0.14046492687353473,0.17050978029358976,0.62298787,0.43166026,0.17919809,0.34382004,0.5560174,0.5560174,0.39640504,1.9260109e8,1.9413406e8,1.9413406e8
COM,Comoros,Comoro Franc,1983,509.22833,613.04456,0.363759,0.10196239,,,514.86414,584.99554,1841.3812,,425.58672426836534,2300.0068,,,381.062806893197,0.21660021,0.19063337,0,0,0,0,,,0.44164684,0.41023356,0.3261989,0.049843322,-0.2279226,-1.2048193e-8,0.32440196574028934,0.14063533092469163,0.16618013044141586,0.7583424,0.44899952,0.18020394,0.33223996,0.57610327,0.57610327,0.37597463,1.9357584e8,1.9435888e8,1.9435888e8
COM,Comoros,Comoro Franc,1984,522.6497,679.3501,0.37485199999999996,0.104590826,,,523.5422,642.68317,1922.0756,,443.0794634644289,2436.2646,,,436.9529630426301,0.20531264,0.16725168,0,1,0,0,,,0.4081384,0.4802366,0.30517918,0.032200277,-0.22575441,-1.6351558e-8,0.3000845603253168,0.15658327100448988,0.15524884411105008,0.46845162,0.41143984,0.20416498,0.28077143,0.5961006,0.5961006,0.34442616,1.8032162e8,1.8044707e8,1.8044707e8
COM,Comoros,Comoro Franc,1985,529.0205,635.49365,0.38573999999999997,0.10751561,,,536.5172,606.9693,1986.0844,,453.18332281454707,2548.2002,,,449.2591556833849,0.21339618,0.18862686,0,1,0,0,,,0.442696,0.40440765,0.32905546,0.07163136,-0.2477905,5.9724705e-8,0.3099308957802465,0.15295188616678865,0.157808532666652,0.44760355,0.3810616,0.20469292,0.30723742,0.609409,0.609409,0.35016906,1.8787173e8,1.8648368e8,1.8648368e8
COM,Comoros,Comoro Franc,1986,540.98584,618.6608,0.396391,0.11077676,,,548.7087,589.58185,2091.3762,,461.64522970864533,2630.305,,,346.3029689784029,0.2961276,0.27559835,0,1,0,0,,,0.4659423,0.34888238,0.35085857,0.09166552,-0.25734878,0.0,0.4368292629065047,0.1876947244460849,0.2170970142977357,0.4883063,0.44435212,0.24233551,0.4388722,0.6239709,0.6239709,0.47458556,2.6040922e8,2.5875107e8,2.5875107e8
COM,Comoros,Comoro Franc,1987,541.1836,611.5906,0.406798,0.11422528,,,548.8319,586.51074,2159.1338,,469.2069271517303,2682.8596,,,300.534015672123,0.35791227,0.33491912,0,1,0,0,,,0.47857583,0.35603285,0.3549376,0.09332773,-0.28287402,1.4468859e-16,0.5219493122070701,0.23748881039277547,0.25752999289333006,0.54709435,0.50161254,0.30102524,0.518023,0.6445315,0.6445315,0.55530614,3.0476973e8,3.0382605e8,3.0382605e8
COM,Comoros,Comoro Franc,1988,550.78467,606.99457,0.417077,0.11787278,,,555.9006,586.31866,2211.1294,,481.8169578401512,2730.4834,,,297.845694870891,0.37322602,0.35386312,0,1,0,0,,,0.49765265,0.30687279,0.36911774,0.10841079,-0.28205398,0.0,0.5319636114397356,0.25178224836963353,0.2601770497898953,0.587047,0.52406025,0.31393632,0.52875173,0.66849136,0.66849136,0.5583109,3.1036534e8,3.10017e8,3.10017e8
COM,Comoros,Comoro Franc,1989,533.6037,586.0007,0.427392,0.122055575,,,534.5376,569.67053,2217.4033,,473.93118764950526,2749.3574,,,319.005596230122,0.37178525,0.34885633,0,1,0,0,,,0.53043187,0.25776213,0.37914675,0.08381708,-0.25115776,-1.4301442e-16,0.511793404411416,0.25677471635977955,0.2541014527482694,0.61942303,0.5457204,0.3099427,0.5019993,0.69608426,0.69608426,0.53410953,2.8550163e8,2.859742e8,2.859742e8
COM,Comoros,Comoro Franc,1990,533.8824,568.6755,0.437876,0.1259802,,,523.63104,546.19025,2293.1108,,477.97129456909636,2748.054,,,272.2624807984118,0.46554178,0.4463135,0,1,0,0,,,0.5936915,0.26371798,0.34696367,0.083055735,-0.2874289,-1.1659132e-16,0.5993691663706546,0.34138484202094155,0.3309173558408861,0.6278045,0.57932675,0.37703,0.6179547,0.7227717,0.7227717,0.64410627,3.3727405e8,3.3752083e8,3.3752083e8
COM,Comoros,Comoro Franc,1991,531.8236,562.3415,0.448576,0.13032576,,,519.9352,539.2055,2253.6155,,486.4836054050262,2748.6907,,,282.1045182512788,0.4721152,0.45524257,0,1,0,0,,,0.61863023,0.21525382,0.34704685,0.10915719,-0.29008806,0.0,0.5954223508371594,0.34413721110278056,0.3316909944833883,0.64821136,0.59654224,0.38480088,0.6085575,0.7486237,0.7486237,0.63064414,3.2789408e8,3.2813757e8,3.2813757e8
COM,Comoros,Comoro Franc,1992,561.6484,580.63135,0.459515,0.13488473,,,546.21686,559.09735,2292.5222,,503.3569931280247,2848.6055,,,264.6895577676508,0.4873359,0.4761086,0,1,0,0,,,0.57458967,0.35308734,0.28189898,0.1418891,-0.35146502,2.1354368e-16,0.6852484321510519,0.27673361612335123,0.3477202247909432,0.6053499,0.56692326,0.31359127,0.62157935,0.7694306,0.7694306,0.6333721,3.4595853e8,3.4752336e8,3.4752336e8
COM,Comoros,Comoro Franc,1993,555.18024,569.6216,0.470765,0.13969003,,,539.4907,541.38464,2347.5203,,518.4875896308068,2893.3745,,,283.1601799967843,0.4885499,0.4868408,0,1,0,0,,,0.58663607,0.29746494,0.28919727,0.15968412,-0.33298242,-2.1566878e-16,0.6514477077898475,0.3159363986254755,0.3356601651919346,0.60883975,0.55136836,0.3602242,0.62193537,0.7822588,0.7822588,0.6245374,3.3693216e8,3.3670624e8,3.3670624e8
COM,Comoros,Comoro Franc,1994,476.1622,514.9447,0.48240099999999997,0.1447812,,,458.58643,488.1347,2405.661,,491.12864812006427,2946.9587,,,416.3988209518237,0.40507483,0.3805544,0,1,0,0,,,0.58822495,0.2931612,0.3133793,0.11826628,-0.31303173,0.0,0.5369020396260332,0.26849557332135277,0.28539774219512914,0.6459181,0.5743997,0.29670322,0.47619882,0.79950017,0.79950017,0.5066601,2.3234746e8,2.3244918e8,2.3244918e8
COM,Comoros,Comoro Franc,1995,521.59656,549.7621,0.494486,0.14989644,,,497.3475,523.0758,2471.7725,,508.85746997735276,2977.7305,,,374.3570932515247,0.46626598,0.443332,0,1,0,0,,,0.60212386,0.26952538,0.31500566,0.12967244,-0.31631586,-1.1519144e-5,0.6116388775755247,0.3200405404290266,0.3135035854159823,0.675683,0.6246199,0.3377675,0.54349566,0.81700003,0.81700003,0.570705,2.838387e8,2.8428944e8,2.8428944e8
COM,Comoros,Comoro Franc,1996,512.24774,520.7944,0.507062,0.1556108,,,483.52118,495.32385,2482.273,,502.034564215964,2997.213,,,383.6599915080885,0.4767025,0.4653435,0,1,0,0,,,0.6378071,0.28224805,0.28120622,0.12189342,-0.32314342,-1.1308125e-5,0.6175340611953181,0.32018778822740374,0.3143754232620547,0.69952977,0.5959074,0.3248613,0.55980927,0.83141994,0.83141994,0.5733595,2.7723146e8,2.7728688e8,2.7728688e8
COM,Comoros,Comoro Franc,1997,520.5343,536.6953,0.520151,0.16131313,,,491.1045,510.4978,2513.6794,,523.2008122468081,3013.314,,,437.7470874712533,0.43189687,0.41548952,0,1,0,0,,,0.70774466,0.21939223,0.27422416,0.11131104,-0.31267214,-1.3399736e-16,0.5366500158957378,0.3001182254589252,0.26696874664307035,0.67719793,0.57169837,0.29927114,0.49105847,0.84786505,0.84786505,0.5093934,2.5016538e8,2.5068427e8,2.5068427e8
COM,Comoros,Comoro Franc,1998,537.8145,553.22815,0.533754,0.16742976,,,505.015,524.56494,2580.607,,529.2324016166001,3041.7092,,,442.4588359400567,0.42651016,0.4106146,0,1,0,0,,,0.6867457,0.23721099,0.25693277,0.07642384,-0.25731328,-1.3195217e-16,0.5321264204629452,0.3107910104847113,0.25104939324300374,0.6423552,0.5523928,0.29949993,0.47986776,0.85792595,0.85792595,0.49714097,2.5106365e8,2.517218e8,2.517218e8
COM,Comoros,Comoro Franc,1999,552.2206,560.1899,0.547864,0.1734657,,,521.05914,536.2946,2624.2996,,539.4154875066215,3052.2769,,,461.7745836371733,0.42716926,0.41503394,0,1,0,0,,,0.7191047,0.20349836,0.250156,0.08503991,-0.2577989,0.0,0.5256780562115179,0.3051047557507743,0.2432912711032341,0.6446375,0.5459784,0.28741285,0.4780193,0.8693464,0.8693464,0.49136832,2.5603195e8,2.5635918e8,2.5635918e8
COM,Comoros,Comoro Franc,2000,554.7813,561.575,0.562469,0.17959943,,,528.9832,534.8789,2645.627,,547.0636043490556,3044.5093,,,533.9824771733333,0.38167542,0.37746838,0,1,0,0,,,0.81313473,0.13853857,0.19356135,0.1006302,-0.24586481,-1.4077132e-16,0.43623898271150546,0.2750144663524259,0.22879950854788958,0.627801,0.49952355,0.26200563,0.4255479,0.8827083,0.8827083,0.43239135,2.2872776e8,2.2761659e8,2.2761659e8
COM,Comoros,Comoro Franc,2001,590.87695,596.2062,0.577569,0.18546997,,,566.1298,569.41425,2692.9756,,565.2764927619721,3041.2505,,,549.7791596800001,0.38880774,0.3865651,0,1,0,0,,,0.74795717,0.13494845,0.263162,0.09881661,-0.2448842,0.0,0.46022294936539176,0.28795700166031707,0.2375478388973475,0.6071813,0.48608488,0.27125472,0.42611846,0.8990898,0.8990898,0.43244594,2.4482053e8,2.4263794e8,2.4263794e8
COM,Comoros,Comoro Franc,2002,623.09485,619.83936,0.59317,0.19147317,,,599.83484,599.03564,2745.53,,588.7321580687603,3052.0793,,,522.7414183466667,0.41871932,0.41927794,0,1,0,0,,,0.71866333,0.14870046,0.2844606,0.1084286,-0.26024544,-7.616552e-6,0.5053883826174723,0.3104747375366728,0.2563422967549025,0.60830414,0.4955613,0.29257414,0.45475915,0.9110893,0.9110893,0.459581,2.7567267e8,2.7241693e8,2.7241693e8
COM,Comoros,Comoro Franc,2003,624.38763,605.12427,0.609271,0.1977098,,,605.50397,595.1799,2812.6003,,603.3010284757711,3059.1016,,,435.9004569066667,0.5358691,0.54516435,0,1,0,0,,,0.7577173,0.14095642,0.2577837,0.1381073,-0.29456466,1.7518807e-16,0.6382796361921151,0.3985548832785852,0.3099319720577489,0.6914232,0.57724506,0.36083758,0.5790906,0.93230075,0.93230075,0.5747814,3.4803242e8,3.4466304e8,3.4466304e8
COM,Comoros,Comoro Franc,2004,614.71497,593.9777,0.625876,0.2039539,,,599.1438,593.83264,2922.5913,,601.853503536666,3057.7957,,,396.21380832,0.6048973,0.61030746,0,1,0,0,,,0.8020441,0.12650098,0.26061553,0.13463953,-0.32380012,-1.5684383e-16,0.7167131109007051,0.45148889541942316,0.3352476625809609,0.68509924,0.6215379,0.388642,0.6305639,0.95921636,0.95921636,0.6306161,3.7782976e8,3.7444944e8,3.7444944e8
COM,Comoros,Comoro Franc,2005,630.5176,627.3112,0.6429739999999999,0.2099356,,,630.5176,627.3112,3060.7847,,627.3112182617188,3060.7847,,,395.60130816,0.6138388,0.61697626,1,1,0,0,0.2832355446706862,56.666666666666664,0.84184957,0.12283208,0.25638357,0.12523736,-0.34630907,6.531167e-6,0.7233134844612191,0.4675775934914415,0.32444558400310625,0.702906,0.63698894,0.3805815,0.61697626,0.97957397,0.97957397,0.62663853,3.951066e8,3.8703613e8,3.8703613e8
COM,Comoros,Comoro Franc,2006,640.3724,621.9587,0.660559,0.21641606,,,635.38855,631.5599,3210.0535,,635.1033674364024,3063.2192,,,392.1677814933333,0.63454,0.6383868,0,1,0,0,,53.88888888888889,0.8622743,0.120522544,0.26886672,0.114923954,-0.36659387,6.324551e-6,0.7480689153458949,0.4883300076987185,0.3359852095886199,0.7886433,0.6723568,0.3737122,0.61843735,1.0190394,1.0190394,0.6226845,3.956466e8,3.9058022e8,3.9058022e8
COM,Comoros,Comoro Franc,2007,646.19476,600.401,0.6786019999999999,0.2226449,,,634.0981,613.6101,3249.6394,,638.2216674295986,3076.4597,,,359.4502696000001,0.7332444,0.75772697,0,1,0,0,,53.88888888888889,0.8982608,0.13673761,0.27621862,0.13236833,-0.44358534,-2.445147e-16,0.8627037137474579,0.5740875315914997,0.39103188688890433,0.84506273,0.7114194,0.4254517,0.71336675,1.0598792,1.0598792,0.6918189,4.3868106e8,4.3772906e8,4.3772906e8
COM,Comoros,Comoro Franc,2008,656.01984,597.89526,0.6970339999999999,0.22907573,,,650.98615,623.5056,3311.4663,,644.4431990630602,3119.296,,,335.8541123392579,0.81434816,0.85023993,0,0,0,0,,56.666666666666664,0.9366286,0.1727783,0.296124,0.12672429,-0.53412026,0.001865058,0.9632443984281859,0.6517584645070645,0.4382607507422351,0.9383531,0.7766966,0.47799343,0.78322273,1.0891174,1.0891174,0.74771386,4.867514e8,4.8834378e8,4.8834378e8
COM,Comoros,Comoro Franc,2009,664.2633,627.2513,0.715774,0.23579949,,,661.4799,648.63904,3239.306,,656.109027792269,3140.4563,,,354.139898027009,0.8090752,0.82509214,0,0,0,0,,53.333333333333336,0.9303918,0.14468606,0.29226547,0.11646314,-0.4840309,0.0002245143,0.9517616238481682,0.6558649561969218,0.4306967562384303,0.98801315,0.8190464,0.4878148,0.75345045,1.0920544,1.0920544,0.74087447,4.900736e8,4.8871738e8,4.8871738e8
COM,Comoros,Comoro Franc,2010,678.42175,637.00055,0.73475,0.24246944,,,676.68195,658.37274,3231.0085,,669.5673300815406,3190.628,,,371.457954940535,0.80296534,0.8252956,0,0,0,0,,48.333333333333336,0.932827,0.1779701,0.28330866,0.12551539,-0.52262276,0.0030016848,0.9441646758959521,0.6624842259907829,0.4262980182941279,0.96668476,0.79968584,0.49431515,0.74368846,1.1079046,1.1079046,0.7247604,4.9043226e8,4.8962422e8,4.8962422e8
COM,Comoros,Comoro Franc,2011,694.5957,646.7115,0.7539429999999999,0.24952613,,,692.2356,663.3223,3350.8113,,684.4799548870313,3267.0364,,,353.899765407588,0.8813656,0.91978306,0,0,0,0,,48.333333333333336,0.9325236,0.21333072,0.27014124,0.1334972,-0.55500346,0.0055107144,1.0347862631904066,0.7273870709555526,0.4733567141622562,1.036553,0.8498546,0.5360734,0.8115916,1.131798,1.131798,0.77873045,5.3906496e8,5.383468e8,5.383468e8
CPV,Cape Verde,Cape Verde Escudo,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14711514,0.14711514,,,,
CPV,Cape Verde,Cape Verde Escudo,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15851773,0.15851773,,,,
CPV,Cape Verde,Cape Verde Escudo,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16074462,0.16074462,,,,
CPV,Cape Verde,Cape Verde Escudo,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16230953,0.16230953,,,,
CPV,Cape Verde,Cape Verde Escudo,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16391462,0.16391462,,,,
CPV,Cape Verde,Cape Verde Escudo,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16649814,0.16649814,,,,
