countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,phi_NR
BRB,Barbados,Barbados Dollar,1986,3151.4617,2910.4434,0.255532,0.095182,,2.5685093,3003.7856,2694.1633,4362.6836,0.83233744,5291.204340077783,3549.5454,1.1830816,0.7535966,2.0,0.5171206,0.5765498,2,1,0,0,,,0.85678333,0.10110126,0.10518211,0.18497485,-0.4978638,0.24982223,0.47198854815705954,0.7250286633083731,0.6849116507096661,0.55670357,0.44227952,0.9191974,0.0065933187
BRB,Barbados,Barbados Dollar,1987,3428.696,3382.064,0.256602,0.09694716,,2.585861,3270.4248,3135.5933,4170.9155,0.9571605,5428.775655862808,3615.0337,1.1857369,0.7535966,2.0,0.523012,0.5455016,2,1,0,0,,,0.84741646,0.09233934,0.07768273,0.088620305,-0.33785304,0.2317942,0.46858553300414885,0.7511142868217613,0.845593409863681,0.57696146,0.48602638,1.0269305,0.0060668737
BRB,Barbados,Barbados Dollar,1988,3577.9097,3534.251,0.257621,0.09940022,,2.6033297,3414.4119,3315.2742,4042.0,0.9826255,5618.782802034369,3697.3228,1.1916215,0.7535966,2.0,0.53284955,0.54878354,2,1,0,0,,,0.80749536,0.095800854,0.09627738,0.083577715,-0.3460158,0.2628645,0.48193365164171104,0.7971234114751251,0.6969247219975266,0.62586886,0.52137285,1.147803,0.00529075
BRB,Barbados,Barbados Dollar,1989,3930.0603,3954.864,0.258588,0.10636999,,2.6209166,3754.5815,3725.6055,3936.2808,1.0509439,5821.058983323788,3802.593,1.1590725,0.7535966,2.0,0.5358413,0.5400088,2,1,0,0,,,0.7896227,0.094326675,0.092502035,0.07955265,-0.3285973,0.27259326,0.4722411783829553,0.8702533490102334,0.7377406099345851,0.6328516,0.5501017,1.30123,0.004955697
BRB,Barbados,Barbados Dollar,1990,3895.4248,3962.5688,0.259501,0.104091704,,2.6386223,3789.2437,3798.3442,3761.8894,1.0902907,5628.964034590056,3901.815,1.1263235,0.7535966,2.0,0.5329691,0.53169215,2,1,0,0,,,0.8294764,0.08553597,0.0720701,0.083987296,-0.32179883,0.25072905,0.4471953005463693,0.929838696666998,1.0491437285016942,0.6689297,0.57142705,1.4259241,0.006751508
BRB,Barbados,Barbados Dollar,1991,3950.7297,3967.981,0.260351,0.100250594,1658.11,2.653548,3843.328,3865.2244,3614.3838,1.1461643,5409.434437354998,3986.9648,1.1028992,0.7535966,2.0,0.5214101,0.51845634,2,1,0,0,,,0.7988408,0.085933216,0.1103797,0.076646045,-0.31720942,0.24540965,0.47363750169546814,0.8184526703702285,0.6358956672636105,0.6960227,0.5706276,1.3493053,0.0057678996
BRB,Barbados,Barbados Dollar,1992,3962.8943,4014.603,0.261136,0.09484048,1638.22,2.6685581,3818.524,3893.302,3415.8154,1.1815133,5030.774030158787,3996.6765,1.0643117,0.7535966,2.0,0.507526,0.49777797,2,1,0,0,,,0.78112006,0.046751715,0.08758577,0.07147327,-0.24250771,0.25557688,0.47117257098354165,0.7559669411164294,0.6991246170542113,0.6711186,0.58566415,1.3763199,0.005555519
BRB,Barbados,Barbados Dollar,1993,4151.158,4138.0576,0.261885,0.09403058,1660.33,2.6836534,4001.2202,4007.9382,3329.807,1.2191106,5091.143318045056,4024.1292,1.0776496,0.7535966,2.0,0.51124406,0.5103871,2,1,0,0,,,0.7966522,0.06316466,0.09536466,0.0675577,-0.25810364,0.23536439,0.46948998893848565,0.7856690246312009,0.6782819635419173,0.6683551,0.554906,1.5151585,0.0049413634
BRB,Barbados,Barbados Dollar,1994,4384.8784,4417.206,0.262637,0.10392005,1675.11,2.6988337,4224.8916,4301.9194,3287.6301,1.2095761,5284.60676289213,4063.9907,1.0304934,0.7535966,2.0,0.5093977,0.5002767,2,1,0,0,,,0.76159453,0.06335588,0.09928119,0.06224948,-0.24641183,0.2599307,0.4649883924072293,0.8792820923361612,0.6140252541735706,0.67891294,0.5796152,1.7068491,0.0045508016
BRB,Barbados,Barbados Dollar,1995,4514.11,4606.548,0.263416,0.10815461,1694.75,2.7141001,4361.94,4514.4253,3292.2424,1.2279688,5390.298897059973,4129.3286,1.0116279,0.7535966,2.0,0.51867974,0.50116014,2,1,0,0,,,0.73117834,0.06812873,0.15489364,0.07165491,-0.271891,0.24603538,0.5118833118730314,0.8768961765465177,0.3932037551857815,0.7343092,0.6240899,1.6987953,0.004726125
BRB,Barbados,Barbados Dollar,1996,5101.9087,5248.8066,0.264237,0.11383001,1717.11,2.7123706,4936.651,5161.6543,3271.7197,1.3377572,5605.910852744189,4198.1797,1.0086825,0.7535966,2.0,0.48941076,0.46807665,1,1,0,0,0.7810014610355756,,0.72435707,0.056504354,0.15314175,0.07376103,-0.25903383,0.2512696,0.46952554214497344,0.9871219936108667,0.3998280435366994,0.7313828,0.6199789,1.9338613,0.005660558
BRB,Barbados,Barbados Dollar,1997,5503.59,5732.1445,0.265088,0.115532205,1727.74,2.7106423,5311.467,5642.9277,3396.4683,1.4087969,5869.388666415214,4301.2275,1.0386206,0.7535966,2.0,0.48063937,0.452407,0,1,0,0,,,0.74586576,0.063176095,0.15439647,0.072320275,-0.2912044,0.2554458,0.45126164557596427,1.086401184193289,0.37469234848158334,0.693282,0.6056336,2.0620956,0.004854899
BRB,Barbados,Barbados Dollar,1998,5575.183,5510.235,0.265941,0.11929869,1728.6,2.708915,5361.969,5472.4785,3600.2954,1.2754827,6086.5560434557565,4433.949,1.0439812,0.7535966,2.0,0.5359412,0.5251185,0,1,0,0,,,0.7713469,0.07349143,0.16981372,0.071702056,-0.31644705,0.23009288,0.48794419497433655,1.3324869434747975,0.40923190974652396,0.659185,0.5901974,2.4055781,0.004247431
BRB,Barbados,Barbados Dollar,1999,5877.4155,5841.608,0.266758,0.12256004,1733.95,2.7071888,5668.797,5818.798,3818.036,1.2780576,6110.902268580852,4578.013,1.0194979,0.7535966,2.0,0.5316384,0.5179335,0,1,0,0,,,0.7941487,0.07584776,0.15478256,0.06832223,-0.3121683,0.21906705,0.47719206555615035,1.3124719046408009,0.4283580267009576,0.63066655,0.5875969,2.2987568,0.0052158255
BRB,Barbados,Barbados Dollar,2000,6118.996,6248.8213,0.267511,0.12609221,1753.25,2.705464,5939.1343,6077.172,3990.318,1.2585136,6251.453022517077,4682.7847,1.0156642,0.7535966,2.0,0.52168375,0.50983423,0,1,0,0,,,0.7998354,0.06595361,0.15781656,0.07554165,-0.33664647,0.23749925,0.4684371818327495,1.3821960891888703,0.4319250895689558,0.59430754,0.5648193,2.4226985,0.0070381034
BRB,Barbados,Barbados Dollar,2001,5774.4014,5767.4565,0.268192,0.12770306,1764.27,2.7259743,5624.808,5604.6694,4204.601,1.1315958,6088.915241375086,4790.935,0.9688117,0.7535966,2.0,0.5504543,0.55243224,0,1,0,0,,,0.7656494,0.07108777,0.20912355,0.081182905,-0.3461423,0.21909873,0.5426555808184651,1.1979717009844488,0.3588954531091865,0.56997263,0.5505699,2.0541759,0.0030255518
BRB,Barbados,Barbados Dollar,2002,5743.235,5634.488,0.26881299999999997,0.12515242,1764.27,2.7466404,5604.9224,5525.78,4379.4385,1.1118934,6131.537650096077,4877.9785,0.9805579,0.7535966,2.0,0.55574363,0.56370324,0,1,0,0,,,0.8638277,0.071864985,0.1372767,0.07075634,-0.3366661,0.1929404,0.48177142723104127,1.3613354046713426,0.5994905219631438,0.5510914,0.53568506,2.318953,0.002559678
BRB,Barbados,Barbados Dollar,2003,6009.2837,5995.02,0.269389,0.12569357,1764.27,2.7674632,5881.271,5983.776,4570.249,1.1731999,6254.168402998907,4973.4424,0.9865417,0.7535966,2.0,0.5516665,0.5422162,0,1,0,0,,,0.81523937,0.06919886,0.13172369,0.06356399,-0.33718416,0.2574582,0.440222969405897,1.4157010267374404,0.7874854545577261,0.65665954,0.5922705,2.3136137,0.002944549
BRB,Barbados,Barbados Dollar,2004,6023.2534,5875.353,0.269947,0.12780023,1764.27,2.7884438,5902.831,5901.9487,4856.5522,1.1147392,6341.726762186711,5075.5327,0.9773887,0.7535966,2.0,0.5920125,0.59210104,0,1,0,0,,,0.88141936,0.07345688,0.13584204,0.047235187,-0.30457428,0.16662082,0.48879373579769025,1.52143256781159,0.759168178731362,0.6996163,0.6084583,2.36011,0.002325196
BRB,Barbados,Barbados Dollar,2005,6516.8423,6595.396,0.270503,0.12873344,1764.27,2.8095834,6516.8423,6595.396,5183.266,1.2217759,6595.395831286906,5183.266,1.0,0.7535966,2.0,0.5996922,0.59254974,0,1,0,0,,,0.88367766,0.06798884,0.12682295,0.07537775,-0.39773825,0.24387102,0.495238314496744,1.653719714834779,0.7624506944509261,0.7266309,0.6373277,2.4283922,0.0024856422
CAN,Canada,Canadian Dollar,1970,348873.97,420444.3,21.716855,7.998797,1956.94,2.7633023,348745.6,355497.16,782201.9,1.0376133,386488.9638938033,647219.0,1.0338035,0.6720886,1.044914999166667,0.24746612,0.24276628,0,0,0,0,,,0.6127903,0.21401732,0.13448876,0.23936151,-0.18788546,-0.012772415,0.2214956903441318,0.24410125840032718,0.37115344103763737,0.19020377,0.19984919,0.2952205,0.009070434
CAN,Canada,Canadian Dollar,1971,366835.53,442378.8,22.048430999999997,8.200193,1942.14,2.7844098,366232.34,374390.34,828339.44,1.0381992,402403.25617383135,677501.4,1.0374722,0.6739294,1.009791665916667,0.266155,0.2603554,0,0,0,0,,,0.6133803,0.2220443,0.13290665,0.23664126,-0.19309662,-0.011875888,0.23662280742969427,0.26329070719387226,0.4072348627740306,0.19949515,0.21485406,0.3166988,0.009157039
CAN,Canada,Canadian Dollar,1972,388952.44,468217.03,22.344103999999998,8.450542,1924.4,2.8056786,387339.4,394191.47,878837.56,1.0335315,424317.5563536669,709309.4,1.0507104,0.6757542,0.9899333325,0.28664967,0.28166696,0,0,0,0,,,0.6162812,0.2248285,0.13262141,0.23893802,-0.21040867,-0.0022604703,0.2553565496639898,0.2827432368454105,0.4386887147457796,0.21423008,0.22814532,0.3374024,0.00955807
CAN,Canada,Canadian Dollar,1973,422343.72,494404.44,22.614673,8.864627,1913.83,2.8271098,419401.62,421798.16,937385.4,1.0329933,453867.89199491584,745336.0,1.0653431,0.66235274,1.000083332333333,0.30745053,0.30570367,0,0,0,0,,,0.6096697,0.23744336,0.1308436,0.2577881,-0.23753119,0.0017865379,0.27317941666748785,0.3079326470329093,0.46626289675970023,0.23182441,0.23271596,0.36357504,0.015664468
CAN,Canada,Canadian Dollar,1974,446766.7,467750.25,22.876656999999998,9.206788,1898.92,2.8487048,448299.16,432756.25,1.00821144e6,1.047652,470620.09981792053,784972.7,1.0532701,0.65524906,0.9780333323333333,0.35132277,0.36394092,0,0,0,0,,,0.6241553,0.26617455,0.13719329,0.27573743,-0.30826965,0.005008999,0.31016328144685984,0.35156723615466856,0.5381019081628474,0.2747354,0.24209067,0.42050937,0.027349647
CAN,Canada,Canadian Dollar,1975,450870.4,478230.2,23.142272,9.336998,1872.41,2.8704648,455219.3,438962.47,1.0836908e6,1.0384123,479199.37780081364,827410.8,1.0384669,0.6630251,1.017158332833333,0.37496698,0.38885373,0,0,0,0,,,0.63489807,0.27003402,0.1464079,0.23964736,-0.28688025,-0.004107074,0.33424063770204043,0.359654017428877,0.5798199227717102,0.30704844,0.26962575,0.43454337,0.023667058
CAN,Canada,Canadian Dollar,1976,479134.56,506884.8,23.41609,9.779148,1843.17,2.889291,481529.12,464058.2,1.1417976e6,1.0231371,504114.4027273449,871848.2,1.0364398,0.6675177,0.9860249990833333,0.42121756,0.43707564,0,0,0,0,,,0.62973607,0.269207,0.14124224,0.24607314,-0.28166017,-0.0045982823,0.3741729184880505,0.3991334891759362,0.6730608222301797,0.3360161,0.29022002,0.47613546,0.021847527
CAN,Canada,Canadian Dollar,1977,490084.16,524253.03,23.695197999999998,9.948609,1821.85,2.9082408,491593.97,480001.9,1.2250702e6,1.0180377,521547.841260307,916159.06,1.0381832,0.6673269,1.063449999416667,0.4226838,0.4328916,0,0,0,0,,,0.62727255,0.25747502,0.14319831,0.25022903,-0.26576585,-0.012409039,0.37534786456597324,0.3976103438226686,0.6751191350501289,0.34379265,0.30951896,0.45684206,0.02324746
CAN,Canada,Canadian Dollar,1978,504809.25,550142.25,23.975638999999997,10.269319,1823.09,2.927315,505317.53,498766.4,1.3220141e6,1.0060335,542167.7111572543,961221.2,1.0352786,0.65346366,1.140674999333334,0.4248364,0.4304165,0,0,0,0,,,0.616203,0.25050256,0.14192352,0.24856837,-0.24994597,-0.0072514717,0.38328284862460466,0.3924191788262768,0.6624715313166121,0.35809493,0.3359758,0.4402709,0.024796097
CAN,Canada,Canadian Dollar,1979,530997.7,555992.94,24.250640999999998,10.730981,1829.35,2.9465141,531454.6,519191.88,1.4193016e6,1.0011418,562796.774451097,1.01080875e6,1.0218114,0.63567054,1.1714249995,0.44907695,0.4596837,0,0,0,0,,,0.60632735,0.27346563,0.13716963,0.27383047,-0.28715456,-0.0036385884,0.4070100173572406,0.41259557713070144,0.7077547705572248,0.393535,0.35904047,0.4518127,0.04897822
CAN,Canada,Canadian Dollar,1980,541995.3,545974.9,24.516277,11.022371,1819.87,2.9658394,546521.5,529553.2,1.5040912e6,1.002066,574967.9126010673,1.0627198e6,1.0035212,0.6326578,1.169216666,0.49200153,0.5077666,1,0,0,0,0.8808982629202602,,0.6097886,0.26076835,0.13992186,0.27862233,-0.28783703,-0.0012641047,0.4462332349551479,0.4475406576107625,0.7743233196475727,0.4400996,0.38692108,0.4882049,0.048539996
CAN,Canada,Canadian Dollar,1981,555763.7,562728.5,24.769848999999997,11.319523,1808.42,2.9592123,561058.56,544455.2,1.6169715e6,0.9887049,595109.7258594477,1.1179364e6,1.003683,0.6137408,1.198908332583333,0.53589064,0.5522328,2,0,0,0,,,0.5950143,0.27712718,0.14647579,0.2682348,-0.2863442,-0.0005078642,0.4902976884147402,0.49441864983374223,0.7995620166010785,0.47877833,0.42528954,0.52997375,0.042024624
CAN,Canada,Canadian Dollar,1982,534759.44,557020.75,25.016047,10.937443,1782.14,2.9526002,541863.5,535752.06,1.6976568e6,1.0027635,578095.506224921,1.1602169e6,0.9832259,0.6220513,1.233733332666667,0.5682131,0.5746948,2,0,0,0,,,0.5880932,0.22171783,0.16027541,0.26290414,-0.23045957,-0.0025310789,0.5251173237173773,0.5000341826693102,0.8206586809195492,0.48556665,0.44573516,0.5354321,0.038526572
CAN,Canada,Canadian Dollar,1983,555292.25,581170.94,25.266949999999998,11.0154505,1773.27,2.946003,561181.4,556095.7,1.6969489e6,0.99451464,593807.0215193535,1.2012205e6,0.9934451,0.6006537,1.232416665666667,0.59482425,0.60026413,2,0,0,0,,,0.5808452,0.2330069,0.16456655,0.26585144,-0.23786166,-0.0064083673,0.5629558879498164,0.5093828581590907,0.828280209421432,0.49725553,0.46275792,0.5574423,0.0329062
CAN,Canada,Canadian Dollar,1984,592086.75,619004.44,25.53886,11.304576,1781.84,2.9394205,595107.1,591380.56,1.7386471e6,0.9919577,628333.742900144,1.2439801e6,1.0219427,0.59210736,1.295066666333333,0.58333987,0.58701575,2,1,0,0,,,0.56434584,0.2464963,0.16171685,0.29960945,-0.2681745,-0.0039939876,0.5650321735410434,0.4884050739769448,0.7919324893623597,0.48949474,0.46473253,0.54310006,0.03404744
CAN,Canada,Canadian Dollar,1985,624415.7,656057.8,25.842588,11.659628,1791.97,2.9328525,632662.6,627804.3,1.8126651e6,0.99930906,658368.5705577866,1.2931319e6,1.0362533,0.59316313,1.365483332916667,0.5622404,0.5665913,1,1,0,0,0.9279616703204544,,0.55937123,0.25465205,0.1700652,0.28974095,-0.2659772,-0.007852165,0.5561405037406083,0.4652589744125558,0.7275217388201864,0.48091373,0.45716086,0.5227401,0.03087022
CAN,Canada,Canadian Dollar,1986,639135.56,680426.0,26.183106,12.054073,1793.11,2.9488628,648148.56,634240.94,1.887178e6,0.9657882,674306.2434158487,1.3451354e6,1.0207436,0.60680556,1.38949999975,0.569109,0.5815885,2,1,0,0,,,0.57915676,0.25985253,0.17413384,0.24571529,-0.2513038,-0.0075546093,0.5654234682026716,0.47219184308490736,0.7259924128305538,0.55729735,0.50752616,0.5259378,0.016074287
CAN,Canada,Canadian Dollar,1987,678183.0,731168.25,26.55454,12.414263,1808.15,2.9649606,687647.25,680657.94,1.9604881e6,0.99521726,702985.9643710926,1.4071906e6,1.0235457,0.60526294,1.325991666666667,0.61300737,0.619302,2,1,0,0,,,0.5644358,0.27033478,0.16593114,0.2321105,-0.226092,-0.00672016,0.6130875893183192,0.506017123114724,0.787042721395562,0.59752965,0.5690895,0.5689973,0.017811969
CAN,Canada,Canadian Dollar,1988,721657.56,767549.9,26.943398,12.810707,1814.19,2.9811463,729146.3,716747.5,2.0550569e6,0.99250925,737955.8074822468,1.4770962e6,1.0308436,0.60827047,1.230708333333334,0.6832147,0.6950335,2,1,0,0,,,0.5622173,0.27814364,0.16611756,0.23505846,-0.23939228,-0.0021447313,0.6825841973914526,0.5711904567753993,0.8729198951363006,0.6715731,0.62230814,0.635613,0.018740673
CAN,Canada,Canadian Dollar,1989,749598.2,792724.5,27.330298,13.051799,1810.92,2.9974203,752441.0,743769.1,2.1459515e6,0.986039,757285.8437947534,1.552879e6,1.0222874,0.61288786,1.183991666666667,0.73828703,0.74689496,2,1,0,0,,,0.5651743,0.28010538,0.16545838,0.2352245,-0.24314696,-0.0028155397,0.7344157423395269,0.6208734500673527,0.950280702665164,0.6629105,0.6298647,0.67702514,0.018775756
CAN,Canada,Canadian Dollar,1990,747161.94,791951.5,27.700854,13.122884,1803.67,3.0137832,745153.0,738072.94,2.2508258e6,0.9498513,758747.5939011401,1.6210994e6,1.0007789,0.6201585,1.166775,0.78203446,0.7895362,2,1,0,0,,,0.59896904,0.24648355,0.16278878,0.24457455,-0.2363246,-0.016491324,0.7471977740368054,0.6698293493863153,1.0801066856467239,0.7029876,0.66796124,0.6872465,0.021783357
CAN,Canada,Canadian Dollar,1991,727635.75,775541.3,28.051724999999998,12.904957,1781.01,3.029308,724268.6,721163.44,2.2773128e6,0.930487,742873.355481657,1.6793572e6,0.9740902,0.63404244,1.145716666666667,0.8259358,0.8294921,2,1,0,0,,,0.606126,0.23245493,0.17146903,0.25129518,-0.24109863,-0.020246498,0.7953379671468338,0.6702864623726584,1.1451047831387895,0.69959486,0.6792027,0.70450246,0.019086873
CAN,Canada,Canadian Dollar,1992,733278.2,782065.25,28.386162,12.735683,1778.93,3.044913,726575.75,742847.0,2.2965755e6,0.93420374,749374.9257661641,1.732837e6,0.9764386,0.63670605,1.208725,0.797604,0.7801333,2,1,0,0,,,0.59197325,0.22481276,0.16709502,0.28596005,-0.24318175,-0.02665929,0.773551583810441,0.6176047683093299,1.1249898714720772,0.6329871,0.6777865,0.6840492,0.018624533
CAN,Canada,Canadian Dollar,1993,751491.5,795303.6,28.704518999999998,12.757118,1783.91,3.0605984,744726.4,742459.8,2.359066e6,0.9125165,766899.3789283918,1.782958e6,0.9845813,0.62652177,1.290074166666667,0.75689024,0.7592009,2,1,0,0,,,0.60548687,0.23405446,0.16623428,0.2973948,-0.27685896,-0.02631145,0.7383691897190291,0.5788816991122842,1.074983181070794,0.65502524,0.63890415,0.6509962,0.020601436
CAN,Canada,Canadian Dollar,1994,795094.25,831088.6,29.009031999999998,12.987637,1790.66,3.0763645,782605.2,772325.7,2.4424215e6,0.91144174,803742.8363268517,1.8417472e6,1.0047389,0.6047996,1.365638333333333,0.7212809,0.730881,2,1,0,0,,,0.6028001,0.24089393,0.15917343,0.3093211,-0.29048184,-0.02170668,0.701271387998747,0.5725945723212112,1.0220808263888466,0.69592863,0.66051817,0.6245797,0.020515505
CAN,Canada,Canadian Dollar,1995,832579.1,862539.6,29.302092,13.190542,1787.34,3.092212,815219.3,804771.6,2.5327472e6,0.926054,826315.383724406,1.8961999e6,1.008421,0.5951507,1.372440833333333,0.7243446,0.73374826,0,1,0,0,,,0.5978794,0.23330085,0.15051101,0.32021394,-0.2874996,-0.014405619,0.6979631521880351,0.5899811396906183,1.0374120622101686,0.74163246,0.7104202,0.62017405,0.02393349
CAN,Canada,Canadian Dollar,1996,851837.25,876985.6,29.582221999999998,13.284664,1803.89,3.102821,829972.1,819186.2,2.5803692e6,0.91371906,839691.7762073786,1.9550655e6,1.0057704,0.5908451,1.363468333333333,0.7395139,0.74925077,1,1,0,0,0.9530791631779237,,0.6080866,0.22211756,0.14292681,0.3306018,-0.29167074,-0.012062071,0.7073498919991611,0.613513417497409,1.0721694705752696,0.7468417,0.7140339,0.63015574,0.031332493
CAN,Canada,Canadian Dollar,1997,891290.56,905898.44,29.850241999999998,13.562309,1793.44,3.1134667,864321.1,856557.5,2.590423e6,0.9260888,875176.4495446815,2.0314921e6,1.0173663,0.59190077,1.384616666666667,0.7376064,0.7442919,2,1,0,0,,,0.60070914,0.24522857,0.14339365,0.35204402,-0.3310872,-0.010288184,0.7168219560126461,0.6292763352335914,1.009940812117629,0.71643144,0.6946908,0.649458,0.027522057
CAN,Canada,Canadian Dollar,1998,911956.56,920786.44,30.113972,13.904901,1789.51,3.124149,878746.1,876842.44,2.6020285e6,0.9170972,911036.2134753208,2.1096992e6,1.0255228,0.5998481,1.483463083333333,0.70188844,0.7034123,2,1,0,0,,,0.5976909,0.23479268,0.15003234,0.3631454,-0.34381896,-0.0018423358,0.6832156244912754,0.610792620473329,0.91883653021295,0.67396873,0.6679591,0.6289834,0.017498054
CAN,Canada,Canadian Dollar,1999,968344.6,980533.94,30.383823,14.257209,1794.08,3.134868,935108.1,941650.2,2.6218285e6,0.9464641,961432.5765771469,2.1959388e6,1.0469565,0.58923155,1.485731666666667,0.7071382,0.7022254,1,1,0,0,,,0.5755598,0.23207946,0.14897794,0.38056248,-0.33875006,0.0015704187,0.6965505451560023,0.6143029460658417,0.8926620480298127,0.6663137,0.6757547,0.64244026,0.015903177
CAN,Canada,Canadian Dollar,2000,1.0269711e6,1.033078e6,30.667365,14.611183,1788.37,3.1456234,1.00119144e6,1.0099589e6,2.5875688e6,0.9886366,1.0117471184466025e6,2.285166e6,1.0661042,0.57972676,1.48511,0.7240513,0.71776587,2,1,0,0,,,0.55724424,0.23224322,0.14411265,0.41897798,-0.35973155,0.007153459,0.7130909101195582,0.6252511651940634,0.9256524876984646,0.6548804,0.6608359,0.68282026,0.04007318
CAN,Canada,Canadian Dollar,2001,1.0243416e6,1.0325911e6,30.967236,14.798411,1777.52,3.1929219,1.0027815e6,1.01034094e6,2.5603868e6,0.98328954,1.0297946758921851e6,2.377148e6,1.050354,0.58888656,1.548760833333333,0.7134572,0.70811903,2,1,0,0,,,0.56861436,0.21844737,0.14885466,0.40700752,-0.34483087,0.0019070136,0.6975116233574394,0.6217810209422981,0.9089048396141193,0.6348459,0.63612247,0.6952589,0.03580667
CAN,Canada,Canadian Dollar,2002,1.03113106e6,1.02547225e6,31.281727,15.177998,1757.78,3.2409313,1.01397125e6,1.009212e6,2.5137715e6,0.9599029,1.0599113247821976e6,2.4686645e6,1.0394745,0.5922903,1.569318333333333,0.72453076,0.72794753,1,1,0,0,,,0.5873353,0.2217967,0.15174916,0.3950926,-0.35857108,0.0025973246,0.7049205933487249,0.6332768520484848,0.9338073021090746,0.6334678,0.6146887,0.7356985,0.028352182
